user,location,text
olgaluluval,,"@petrogustavo @CIDH A ver tarado! a ud.toca explícale con plastilina,el golpe de estado se le da a un presidente,y… https://t.co/DZmfJvLK3X"
DanielBoteroG,,@sanchezc_v Toda persona que ejerza derechos politicos tiene deberes tambien. Entre los deberes esta no hacer polit… https://t.co/uoOy7B6Aws
juro2806,"Valencia, Venezuela","@Carolapalante @petrogustavo @CIDH amiga, no te hagas eco de lo que no es verdad... informate antes de escribir. yo… https://t.co/dinmiV5xnZ"
DanielIvan1972,,@PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle Pues siéntese y llore
jorgeleo456,,@petrogustavo @CIDH Eso es el significado de golpe de estado? Yo tenia entendido que era otro pero como usted dice… https://t.co/h3fhil7fLC
SofiaJa86,"Bogotá, D.C., Colombia",@Juan_alarcon8 Lamentable es tener ignorantes como usted que no son capaces de diferencias suspensión de destitució… https://t.co/x5PJ54qjaX
Missandei4_,,"@PenaAnzola @Nataluri @ccuervodiaz @CarlosFGalan @PGN_COL @CIDH ¿Y con el de Ibagué por apoyar a Fico, sí?"
CaRLos_MuLett,,"@Lorisienta_ No, debes conocer las diferencias entre las ramas del poder. Ser senador no causa inhabilidad.
Lo de Q… https://t.co/PpjP5aXbuH"
walloro,barranquilla,@MissTremebunda @petrogustavo @CIDH Que tipo de droga estas consumiendo. Mira lo que escribes jaja
MarcelianoGuerr,,@silviajserranog @petrogustavo El fallo de la CIDH es vinculante para Colombia y le aplica a cualquier ciudadano el… https://t.co/7pssJt6YkK
leonolivosapa,,"@CaracolRadio @petrogustavo Golpe de estado el  de Petro a los colombianos. Con alianzas con el clan del Golfo, ELN… https://t.co/4yLUmlyWgl"
Ragoja1,,"@piedadcordoba @CIDH @petrogustavo Cállese bruja asqueada!! Guerrillera, secuestradora, lastima!"
LozadaMemo,🖕🏻,@TimoComunes @CIDH Chupelo viejo marica !!!
UnPerritoOpina,,@chucho1835 @CIDH Totalmente de acuerdo con usted!!
gjalfonso,,@geomao @petrogustavo @CIDH Esa corte solo protege a los de su misma talla
becerra_nausa,"Bucaramanga, Colombia",@armandoneira @CIDH @ELTIEMPO Jajajaja jajajaja no me hagan reír con esta noticia de la destitución del alcalde de… https://t.co/D52xb5387y
JavierP88433092,,"@petrogustavo @CIDH Eso es un ejemplo de lo que es quemar un país. Discurso de odio y resentimiento, no nececita in… https://t.co/VJjvns4kI6"
GJORGEM,,@petrogustavo @CIDH Vos sos EL REY DEL ODIO
contactomileni1,,"@petrogustavo @CIDH Golpe de Estado?
Golpe de Estado el que trató de ejecutar el M19 cuando se tomó e incendió el Palacio de Justicia."
JorgeEn62624950,,"Puede el comite de la revocatoria de quintero acudir a la CIDH y denunciar al Magistrado del CNE, por negar macanis… https://t.co/lLw1AjcqNF"
chilavasq,San Antonio De Pereira,"@waldoalarconho1 @petrogustavo @CIDH @CIDH son un grupo de bandidos socialistas.
En Colombia intentarán, pero no podrán."
valentinalib,,@petrogustavo @CIDH Que vergüenza este señor 🫠
lucha5029,,"@MargaritaRepo A la que se le fueron las luces fue a Cabellos, por desconocer el debido proceso y el falló de la CIDH."
Horacio51680439,,@J_Upegui @QuinteroCalle @CIDH Todos los gay y mantenidos  al plantón... pacto crminal
MVDNoticias,,"#MVDNoticias 

El brasileño @PauloAbrao, ex secretario ejecutivo de la @CIDH, dijo a #MVDNoticias que si se aprueba… https://t.co/clrZSRwcur"
sergiofabian1,,"@ElJuliSastoque Niño Julián, estudie un poco, por lo visto ganó los cursos copiando , la CIDH, es muy clara en deci… https://t.co/xOCQXXcoqS"
elpaisa57063821,"Puerto Colombia, Colombia","@piedadcordoba @CIDH @petrogustavo Ids no acatan sino las leyes que les conviene de resto son victimas, vieja terrorista,secuestradora"
Sebasdu14527140,"Medellín, Colombia","@petrogustavo @CIDH Acá estamos felices, no pudimos amanecer con una mejor noticia"
tamaygoez,,"@marimonda_la @CIDH Esa señora logró poner a todo el mundo de acuerdo en que la procuraduría es irrelevante, tóxica… https://t.co/ojCSYY6Gd6"
JuridicaAsesora,Colombia,@AlberQuinta @abogadohurtado @rasbe Y muchos usan la sentencia de la CIDH en el caso Petro para abusar como Alcalde… https://t.co/WTt524OGRI
hienaroja69,"Medellín, Antioquia",@petrogustavo @CIDH Detrás de usted cuantos muertos hay !cacas!
hugocastrocapch,,@RPPNoticias mas o menos como esa sentencia que quería liberar al ladrón y asesino de fujimori de la cárcel... y qu… https://t.co/UHP6jGpndF
gjalfonso,,@petrogustavo @CIDH Mas de los golpes que ha dado usted en el paro del año pasado enviando a sys doctrinados de pri… https://t.co/5p24BN9QsY
fandresruiz,,"@petrogustavo @CIDH Senador o quien lea esto. ¿En serio, creen que NO hay participación en política por parte de… https://t.co/BTzCwhFRti"
LPGJudicial,El Salvador,Familiares de las víctimas han demandado al Estafo ante la Comisión Interamericana de Derechos Humanos (CIDH). Nuev… https://t.co/6bzg3Hd2Jx
GiHeGo35,QUIMBAYA,"@QuinteroCalle No sea 🤡🤡🤡 asuma las consecuencias de lo q hace, tenga pantalones y huevas. Pero como todos los de i… https://t.co/YUOH2fbMAv"
TellezRosalba,🇨🇴 ,@petrogustavo @CIDH Este es mucho lo descarado! Colombia hay que pensar bien nuestro voto… No botes el voto con estos sinverguenzas!!
Javierhdez_77,Colombia_Bogota,"@rcnmundo Para la MAMERTADA 
Malo si hace y malo si no hace.
Hace semanas pedían que actuará contra el alcalde de I… https://t.co/gQg3qGQBgp"
BernabeGE,Guatemala.C.A.,"https://t.co/j36Rgymu5J
Los nazis israelíes derramando sangre inocente. 
Con la complicidad de la @UEGuatemala y lo… https://t.co/TnpxEUS8fQ"
Viviana61820201,,@petrogustavo @CIDH Se suspendieron a dos alcaldes por su participación en política ambos de partidos diferentes. A… https://t.co/NxzrYJ34FS
rjimne_10,,"@TiempoRealEC @MinGobiernoEc @CIDH Siguen las masacres, mientras el evasor se saca los diablos en el muro de los lamentos."
Alexand37724375,,@carlosecaicedo @QuinteroCalle No se si entendi el fallo pero creo q lo q dijo la CIDH es q no se puede destituir u… https://t.co/1AURP09SuH
TiempoRealEC,"Quito, Ecuador","🔴.#URGENTE |
📌 Descontrol total en la cárcel de Santo Domingo.
📌 Los reos vuelven a tomar el control de este centro… https://t.co/1cddPgu5nf"
libertad_moral,,@arodriguez622 @EmilioAlvarezI @GobiernoMX @gpplural @ONUDHmexico @AIMexico @UEenMexico @PRI_Nacional… https://t.co/xATZJ3bpeG
GuidoValderh,Panama,"@petrogustavo @CIDH Se le acabo la gastadera de Plata de los medellinenses en su campaña, ladrón descarado!! Con ra… https://t.co/LTopLF4ubm"
BARBAAZULCAPO,,@petrogustavo @CIDH Y como siempre uds corriendo a dar quejas al @cidh. Loks
Hsardoth,"Medellín, Colombia",@petrogustavo @CIDH Eso no es nada los resentidos van por venganza.
ReinoCalderon,"Columbia Británica, Canadá",@petrogustavo @CIDH Para el comunista y candidato Gustavo Petro la democracia solo existe hasta cuando los mamertos… https://t.co/mb1MwFlsNX
Andykarol6,,"@camo22t @MafeCarrascal @jorgemontanac @QuinteroCalle @juanduquega @estebanrestre @diamaov @CIDH ""deje de ser acomo… https://t.co/gkUfOuEA9e"
davilgra,Medellin (Colombia),@EdisonBedoya21 @PGN_COL @FicoGutierrez @MJDuzan @petrogustavo @IvanCepedaCast En debate se pregunta a FICO sobre d… https://t.co/d5dEBagke0
chilavasq,San Antonio De Pereira,"@petrogustavo @CIDH FUERA PINTURITA DE  MEDELLIN !!!
A @gustavoperto le está ardiendo, su aliado alcalducho de Mede… https://t.co/Oj90etBrXO"
cenelialozano,,"@petrogustavo @CIDH Uno no entiende este sujeto tantas cosas que afirma y las autoridades no hacen nada,  😏😏😏😏"
NicolasPuertaV,,@petrogustavo @CIDH No pues... El sabelotodo y hacedor de magia... Este no tenía el presupuesto de Bogotá sin ejecutar?
ACarvajalRe,"Bogotá, D.C., Colombia",@VickyDavilaH No. Como tampoco de la CIDH
joalburu,,@Ibacas68 @ugogarciap @QuinteroCalle @GustavoBolivar @PGN_COL @Rodrigo_Lara_ @CIDH @AlvaroLeyva @Margaritarosadf Co… https://t.co/sUCHJprBL2
CoffeeWaldo,,"@armandoneira @CIDH @ELTIEMPO Y cuando suspenden a Duque, Zapateiro y demás funcionarios que desde antes ha an veni… https://t.co/D1QAJwbgEB"
martin25476359,,@petrogustavo @CIDH Sigue con el golpe de Estado esta es desesperado porque le quitaron la chequera de Medellín
thecolombianlik,MADRID ESPAÑA,@DarioEnriqueDa1 @PGN_COL @MinTIC_responde @petrogustavo @RoyBarreras @migueldelrioabg @CIDH @ONU_es @OEA_oficial… https://t.co/zVH1sJ0OAj
waldoalarconho1,Caribeño.,@NilsonJavierB @CIDH Los muerganos izquierdistas de la CIDH son los secuaces para  que petro viole las leyes en colombia.
cas602021,,"@QuinteroCalle Gracias a dios existe la procuraduría, porque usted es un abuso, donde investigan que 7 funcionarios… https://t.co/KTzDR6UlR7"
susanveinte, Con los pies sobre la tierra ,"¡ Por el respeto a la sentencia de la @CIDH !
#YoSoyQuintero https://t.co/GSgZyd9avo"
lavozprohibida,"Bogotá, D.C., Colombia","@QuinteroCalle Sinvergüenza, es ud en su porquería de alcaldía  quien ha atropellado el estado de derecho, y violad… https://t.co/WaIfRlJtFl"
LosadaRodado,,@CUYSAB0R @VozNaturaleza @PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle La ignorancia que tiene se nota en su r… https://t.co/7w4gN1t7kh
Gabriel40573211,,@petrogustavo @CIDH Ya viene este hampon a revolucionar el país Ni un voto por este sinverguenza A MÁS DE ROBAR NO… https://t.co/wwnzHNOY2t
goenitz101,,@ELTIEMPO @IvanDuque @QuinteroCalle Repudio al gobierno de @IvanDuque y su @PGN_COL de bolsillo. CIDH debe ser notificado de está dictadura.
valdivieso_diaz,,"@petrogustavo @CIDH No permitiremos que ningún ministerio Público al servicio del Matarife, ordene destituciones ,v… https://t.co/vDdWeEi26V"
jmmorenosuarez,santiago de chile,@piedadcordoba @CIDH @petrogustavo O sea que ustedes pueden hacer y deshacer y no pasa nada? Por eso es que este pa… https://t.co/q0GWlOD7ZV
CordobaAlexi,Barranquilla,@calderonwiliams Estos seudoperiodistas prepagos no se gastan un tiempecito para leer las recomendaciones de la… https://t.co/nRVNkP6RwN
Bonanza2022,,"Cuidado con los LEGISLADORES del Partido @AccionNacional,
AMENAZANDO a PERIODISTAS;
INCITANDO a la VIOLENCIA,
a la… https://t.co/EHUFcHjbXo"
marimonda_la,,"Lo ha dicho la CIDH, la Procuraduría no debe suspender los efectos del voto popular. No hay duda que la decisión es… https://t.co/w19Xz1n904"
nwleonardo,"Bogotá, D.C., Colombia",@petrogustavo @CIDH Está desatado el borracho y drogadicto narco Mesías…si esto fuera una Dictadura un cafre hampón… https://t.co/j51PGwJi9U
HAROLDVACCA,Bogota. colombia,@MariaAl89947143 @MirandaBogota @IvanDuque Agredir a los elegidos popularmente... La CIDH lo sabe ya...
hmg195,Medellín ,@carlosecaicedo @smilelalis @QuinteroCalle Entonces se desmonta de la jurisprudencia que todo funcionario público n… https://t.co/K2625mAao0
MariaEOviedo1,,"@petrogustavo @CIDH Desde cuando Medellin es un estado??? Mentiras, mentiras y más mentiras, eso es usted"
GeorgeArtwell,,@petrogustavo @CIDH ahora dilo sin llorar
marimonda_la,,"Detrás de la actual procuradora gira la matanza de presos en la cárcel modelo, la aprobación de una ley que desacat… https://t.co/k7OZ6ftU2K"
Gvorkian,,"@petrogustavo @CIDH El legado que empieza su final este 29 de mayo:
Paramilitarismo
Corrupcion
Narcotrafico
Falsos… https://t.co/wrNLGgYm9v"
ncamelo706,"Bogotá, DC, Colombia",@petrogustavo @CIDH Los derechos de lo que usted torturó secuestró y asesinó donde están para que hable de derechos 🤮🤮
qujjanoraquel,"Medellín, Colombia","@MAndreaNieto  Creo da a entender en twitter: 

Periodista @MabelLaraNews  presentadora @NoticiasRCN y  excandidata… https://t.co/nfypEjKfJh"
zitrobernardo,,"@petrogustavo @CIDH Volpr de estado el que le vamos a dar a Ud. El 29 de MAYO.
Y su cloaca Histórica de la Picota.… https://t.co/gj4e2KYNZ2"
EvansPaulis,"Bogotá, D.C., Colombia",@S_BenavidesC @SdrodriguezT @petrogustavo @CIDH La ley es para todos! El que la hace la debe pagar! Deje de estar d… https://t.co/3Habqsl228
yoispao,,@_MatiCj @CIDH @PGN_COL @CorteSupremaJ @consejodeestado La diferencia con nombre y todo
susanveinte, Con los pies sobre la tierra ,"¡ Por el respeto a la sentencia de la @CIDH !
#YoSoyQuintero https://t.co/ymmmTJIY3C"
Alexand24316489,,"@petrogustavo @CIDH @petrogustavo @QuinteroCalle , Está puticimo por qué suspendieron a Quintero o porque ya no va… https://t.co/0Y4ZmzWeT6"
danieleds77,,"@petrogustavo @CIDH Ya van a querer incendiar de nuevo el país, gracias a la orden del piromano mayor!!! Sus escude… https://t.co/TZ2Ymat1Pp"
andreash1,Colombia,@petrogustavo @CIDH Por eso evitamos necia peligrosos como los suyos. https://t.co/jfwX8UjaTl
TatianaAndreaP5,,Como le parece? Mi pregunta es quien le hace control a la procuradora o se va directo a @CIDH? https://t.co/2uxfDwT2vD
ROBINASTROLOGO,Itagui antioquia,@piedadcordoba @CIDH @petrogustavo Se demoro en hablar la guerrillera mayor usted no tiene ni vos de voto para opin… https://t.co/UxHm2hxxDO
candresv20,Colombia,@petrogustavo @CIDH Jajajajajaja Petro Campeón Mundial del Hablador de Monda. Jajajajaja y lo peor es que muchos es… https://t.co/vJJaxBZd29
